ID,Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Idade,Gasto_Total,Total_Filhos,Total_Compras,Total_Campanhas_Aceitas,Tempo_Cliente_Dias
4698,Doutorado,Com Parceiro,50150.0,32,135,46,92,65,61,11,2,5,2,7,5,0,31,410,0,14,0,374
7793,Graduação,Com Parceiro,62061.0,12,641,7,84,0,30,38,3,10,4,7,6,0,38,800,1,21,1,302
1745,Doutorado,Solteiro,85696.0,88,714,76,395,116,0,12,1,4,6,9,1,0,52,1313,0,19,1,422
10590,Doutorado,Com Parceiro,76542.0,91,794,73,573,0,29,14,1,4,8,10,2,0,58,1483,0,22,0,456
5080,Graduação,Solteiro,70515.0,12,420,0,452,182,64,140,1,6,6,4,2,0,21,1258,0,16,1,251
8369,Graduação,Com Parceiro,18227.0,21,1,2,7,4,3,11,1,0,1,2,8,0,27,28,1,3,0,598
5232,Graduação,Com Parceiro,69139.0,23,86,12,75,33,15,6,1,4,1,5,4,0,49,227,1,10,0,153
2407,Graduação,Com Parceiro,69109.0,10,823,25,459,124,29,95,1,6,6,7,4,0,32,1555,0,19,2,597
3834,Graduação,Solteiro,69627.0,35,231,161,215,171,30,53,2,8,2,11,5,0,52,861,1,21,0,469
7912,Graduação,Com Parceiro,38136.0,69,8,15,27,0,20,33,2,3,1,2,8,0,36,103,1,6,1,433
7712,Doutorado,Solteiro,62159.0,68,182,17,259,77,70,29,1,6,2,10,4,0,68,634,0,18,0,62
1065,Graduação,Solteiro,80695.0,85,557,129,984,193,37,18,1,5,8,5,2,0,51,1918,0,18,0,182
7275,Mestrado,Solteiro,33316.0,34,79,1,31,4,4,12,3,2,1,4,6,0,43,131,2,7,0,268
1343,Graduação,Com Parceiro,58554.0,55,368,24,68,38,0,88,6,8,2,6,7,0,46,586,2,16,0,641
1384,Básico,Com Parceiro,17256.0,10,6,4,14,8,8,22,2,2,1,2,8,0,22,62,1,5,1,218
9967,Graduação,Solteiro,53034.0,30,160,15,196,15,11,50,8,6,1,7,8,0,40,447,2,14,0,395
6181,Mestrado,Com Parceiro,52203.0,36,488,21,238,56,108,28,1,8,7,11,6,0,64,939,0,26,0,698
10507,Mestrado,Solteiro,59601.0,14,691,7,69,0,7,23,4,2,2,7,8,0,37,797,1,11,1,339
2674,Mestrado,Solteiro,75154.0,79,543,10,205,160,143,82,1,6,3,6,3,0,56,1143,1,15,1,663
2698,Graduação,Solteiro,47025.0,52,254,7,108,20,0,26,3,6,3,5,6,0,38,415,1,14,0,234
3231,Graduação,Com Parceiro,37971.0,97,5,4,10,2,2,7,1,1,0,3,8,0,41,30,1,4,0,216
4096,Mestrado,Solteiro,41335.0,24,112,19,21,16,14,5,3,4,1,4,7,0,46,187,1,9,0,185
10476,Graduação,Com Parceiro,67267.0,0,134,11,59,15,2,30,1,3,2,5,2,0,56,251,1,10,0,47
5948,Graduação,Solteiro,57338.0,96,143,6,52,11,8,17,2,4,1,5,5,0,39,237,1,10,0,61
9140,Mestrado,Com Parceiro,50523.0,89,51,4,24,4,7,1,2,2,0,4,6,0,54,91,2,6,0,186
10258,Mestrado,Solteiro,35791.0,94,27,0,5,0,0,3,2,1,0,3,8,0,49,35,3,4,0,419
5675,Doutorado,Solteiro,50611.0,98,459,0,24,6,0,4,6,4,5,7,6,0,54,493,1,16,1,633
4743,Doutorado,Com Parceiro,56242.0,72,689,8,167,11,8,88,5,8,4,11,6,0,45,971,1,23,0,483
8805,Graduação,Solteiro,48904.0,1,283,10,38,0,13,27,4,7,2,4,8,0,54,371,1,13,0,574
1542,Graduação,Solteiro,56243.0,26,347,0,35,4,3,7,6,4,2,8,5,0,39,396,3,14,0,181
6770,Graduação,Com Parceiro,21355.0,5,5,13,14,0,5,31,2,2,1,2,6,0,29,68,1,5,2,313
8773,Mestrado,Com Parceiro,57420.0,22,280,0,18,0,0,24,3,5,1,6,7,0,43,322,1,12,1,369
10420,Mestrado,Solteiro,46390.0,56,95,14,64,2,9,38,1,4,2,3,7,0,59,222,1,9,0,55
7514,Mestrado,Com Parceiro,54342.0,74,84,10,34,11,10,28,4,3,1,4,6,0,58,177,2,8,0,361
793,Graduação,Com Parceiro,20895.0,24,18,3,17,3,0,4,1,2,0,3,9,0,41,45,1,5,0,631
10909,Graduação,Com Parceiro,92344.0,9,992,24,694,51,19,119,0,5,10,5,1,0,66,1899,0,20,2,165
8702,Mestrado,Com Parceiro,26907.0,10,9,1,7,0,3,2,2,1,0,3,7,0,38,22,2,4,0,313
4791,Graduação,Com Parceiro,44964.0,35,19,1,17,2,0,2,1,1,0,3,8,0,34,41,2,4,0,560
2963,Graduação,Com Parceiro,75507.0,56,709,93,374,104,80,80,1,8,6,6,3,0,35,1440,0,20,0,58
8216,Mestrado,Com Parceiro,53761.0,7,158,0,76,13,7,71,6,4,4,3,5,0,42,325,2,11,0,261
8140,Graduação,Com Parceiro,22682.0,51,10,14,29,4,2,36,3,2,1,4,4,0,41,95,1,7,0,269
10146,Doutorado,Com Parceiro,38887.0,17,25,1,13,0,0,3,1,1,0,3,7,0,42,42,1,4,0,119
5289,Mestrado,Solteiro,41658.0,30,8,4,12,15,4,29,2,1,1,2,4,0,39,72,2,4,0,597
2587,Doutorado,Com Parceiro,29791.0,21,14,0,6,0,0,0,2,2,0,3,5,0,42,20,1,5,0,45
4405,Mestrado,Com Parceiro,63915.0,2,622,7,115,30,0,15,2,6,3,12,5,0,58,789,2,21,0,334
8663,Graduação,Solteiro,39996.0,85,11,0,3,0,0,1,1,1,0,2,6,0,40,15,2,3,0,38
2589,Graduação,Solteiro,26759.0,65,25,3,16,8,5,2,2,2,1,3,6,0,42,59,1,6,0,142
3421,Mestrado,Solteiro,63841.0,64,635,15,100,20,7,131,1,9,3,9,6,0,46,908,1,21,0,434
10490,Doutorado,Com Parceiro,51039.0,11,100,64,79,65,0,109,2,6,2,4,7,0,45,417,2,12,0,566
4094,Graduação,Com Parceiro,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,53,289,2,11,0,673
9958,Graduação,Com Parceiro,65685.0,54,642,14,49,0,7,57,1,9,2,9,5,0,42,769,1,20,0,92
2534,Graduação,Com Parceiro,37716.0,4,97,1,41,6,2,41,2,4,1,3,7,0,61,188,1,8,0,69
4188,Graduação,Solteiro,36864.0,53,204,5,39,17,0,89,3,5,2,4,8,0,57,354,1,11,1,685
6613,Mestrado,Com Parceiro,44511.0,39,513,7,133,46,14,14,6,8,4,8,8,0,44,727,1,20,0,625
10827,Doutorado,Com Parceiro,36947.0,49,88,3,21,4,1,29,4,3,0,4,9,0,47,146,2,7,0,691
5491,Mestrado,Com Parceiro,47352.0,70,172,12,112,8,0,15,4,6,1,5,7,0,63,319,1,12,0,444
8402,Mestrado,Com Parceiro,67087.0,40,329,35,222,130,35,43,2,7,5,8,4,0,61,794,1,20,0,194
8783,Graduação,Com Parceiro,57045.0,40,296,13,104,11,13,17,3,4,2,9,3,0,64,454,1,15,0,659
10010,Doutorado,Solteiro,36957.0,43,100,2,16,2,1,31,4,3,2,2,9,0,61,152,2,7,1,661
618,Doutorado,Com Parceiro,69389.0,17,422,7,238,69,46,15,1,7,2,12,4,0,37,797,1,21,0,639
9121,Graduação,Com Parceiro,80134.0,40,1218,16,272,104,0,80,2,5,3,6,6,0,42,1690,1,14,4,405
361,Mestrado,Com Parceiro,43142.0,84,5,1,7,2,1,4,1,1,0,2,7,0,45,20,2,3,0,131
4310,Graduação,Com Parceiro,80589.0,25,507,93,520,242,40,26,1,5,10,5,1,0,70,1428,0,20,2,158
2678,Graduação,Solteiro,34412.0,62,52,12,50,4,36,55,3,5,0,3,9,0,24,209,1,8,0,501
6376,Graduação,Solteiro,57537.0,83,191,56,139,51,8,100,4,4,3,8,4,0,35,545,1,15,0,384
524,Básico,Com Parceiro,22634.0,47,2,23,11,8,6,46,1,2,1,2,8,0,48,96,0,5,0,529
10341,Graduação,Com Parceiro,51315.0,45,68,28,39,16,30,41,1,2,2,5,2,0,66,222,0,9,0,126
5654,Graduação,Com Parceiro,36026.0,34,20,4,10,6,4,17,2,2,0,3,6,0,42,61,3,5,0,105
4098,Graduação,Com Parceiro,24639.0,3,20,3,16,0,4,1,3,2,0,4,6,0,41,44,2,6,0,152
5824,Doutorado,Com Parceiro,34578.0,1,7,0,1,0,0,0,1,1,0,2,6,0,42,8,3,3,0,79
7000,Mestrado,Solteiro,65704.0,18,279,172,74,38,8,246,1,2,10,10,1,0,42,817,0,22,0,259
2561,Graduação,Solteiro,63810.0,45,977,12,253,16,12,101,4,4,3,12,8,0,48,1371,1,19,1,595
5229,Doutorado,Com Parceiro,54132.0,81,30,1,8,0,0,3,1,1,0,3,7,0,45,42,1,4,0,133
4086,Graduação,Com Parceiro,18690.0,77,6,1,7,23,4,19,1,1,1,2,8,0,55,60,0,4,0,548
2428,Graduação,Com Parceiro,28164.0,23,3,18,26,11,8,12,3,2,0,4,7,0,44,78,1,6,0,421
8254,Doutorado,Com Parceiro,34596.0,48,14,0,2,0,0,7,1,1,0,2,8,0,40,23,1,3,0,442
2836,Doutorado,Com Parceiro,43269.0,61,10,1,7,0,0,1,1,1,0,2,8,0,42,19,1,3,0,286
8418,Mestrado,Solteiro,38741.0,60,7,10,17,8,6,13,2,2,0,3,7,0,56,61,2,5,0,91
1362,Graduação,Solteiro,31907.0,75,33,87,64,175,16,74,1,6,1,6,7,0,42,449,0,13,0,482
7152,Mestrado,Com Parceiro,27100.0,64,12,0,13,2,0,10,1,1,0,3,7,0,31,37,1,4,0,450
10033,Mestrado,Solteiro,31163.0,54,2,3,10,11,2,10,1,1,0,3,6,0,41,38,1,4,0,136
9349,Graduação,Com Parceiro,92533.0,84,693,21,118,110,147,42,1,6,5,11,2,0,29,1131,0,22,2,192
274,Graduação,Solteiro,34853.0,75,9,3,15,2,3,2,2,2,0,3,6,0,41,34,2,5,0,188
3388,Graduação,Solteiro,70844.0,16,129,26,67,3,67,2,5,6,1,5,7,0,47,294,2,12,0,242
922,Mestrado,Com Parceiro,31086.0,79,16,2,11,3,0,16,2,1,1,2,8,0,35,48,2,4,1,421
8588,Graduação,Com Parceiro,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,53,289,2,11,0,673
2518,Mestrado,Com Parceiro,20491.0,16,5,4,5,4,2,10,1,0,1,2,7,0,28,30,0,3,0,520
574,Graduação,Com Parceiro,42523.0,96,14,36,11,3,26,35,1,1,1,4,2,0,50,125,0,6,0,67
3220,Graduação,Com Parceiro,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,31,156,1,7,0,500
5967,Graduação,Com Parceiro,33402.0,60,26,2,19,10,5,8,3,2,1,3,8,0,62,70,2,6,0,346
1183,Mestrado,Com Parceiro,36408.0,11,9,1,4,3,2,3,1,1,0,2,6,0,65,22,2,3,0,281
6856,Graduação,Com Parceiro,21645.0,75,14,0,23,4,5,19,3,3,0,3,9,0,35,65,1,6,1,664
4530,Mestrado,Solteiro,78427.0,36,972,19,595,180,26,138,3,3,7,10,3,0,66,1930,0,20,2,613
1553,Graduação,Com Parceiro,82657.0,71,966,168,672,246,105,126,1,7,5,10,4,0,68,2283,0,22,2,275
4682,Graduação,Com Parceiro,51876.0,88,99,27,102,28,48,6,1,2,2,8,1,0,56,310,0,12,0,257
8204,Mestrado,Com Parceiro,78041.0,93,482,35,553,72,160,17,1,4,4,9,2,0,43,1319,0,17,0,560
5221,Graduação,Com Parceiro,52852.0,93,714,8,99,11,0,47,4,10,7,5,8,0,57,879,1,22,1,575
1232,Doutorado,Com Parceiro,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,32,1244,0,16,0,247
1927,Mestrado,Com Parceiro,69401.0,41,399,27,159,58,8,39,4,4,4,5,2,0,41,690,1,13,0,98
5788,Graduação,Com Parceiro,46053.0,46,56,10,92,19,7,25,3,3,2,4,5,0,42,209,1,9,0,497
6652,Graduação,Com Parceiro,77343.0,28,227,151,573,98,54,31,1,3,4,9,1,0,49,1134,0,16,0,20
6246,Graduação,Solteiro,73892.0,40,703,102,601,0,58,43,1,3,11,8,1,0,61,1507,0,22,1,228
5975,Doutorado,Solteiro,40304.0,82,37,0,17,0,0,3,1,2,0,3,7,0,47,57,1,5,0,272
6875,Doutorado,Com Parceiro,32727.0,38,167,13,180,86,13,70,2,7,3,5,8,0,49,529,0,15,0,670
4399,Graduação,Com Parceiro,68695.0,3,458,81,356,106,50,40,1,4,4,7,2,0,45,1091,0,15,0,4
4042,Graduação,Solteiro,43300.0,87,91,3,52,2,1,31,3,4,0,4,8,0,43,180,1,8,1,624
2157,Graduação,Com Parceiro,26290.0,49,15,8,16,11,5,22,4,2,0,4,6,0,42,77,2,6,0,533
10133,Graduação,Solteiro,93790.0,16,1302,68,731,89,114,45,0,6,7,12,2,0,44,2349,0,25,4,137
2525,Doutorado,Com Parceiro,38410.0,65,153,64,123,116,64,14,2,5,2,9,6,0,40,534,0,16,1,653
8233,Mestrado,Solteiro,64866.0,9,508,5,21,7,5,10,4,7,3,7,5,0,64,556,1,17,1,154
9483,Graduação,Com Parceiro,57957.0,24,290,59,177,77,5,29,7,4,6,8,3,1,55,637,1,18,0,314
2945,Doutorado,Com Parceiro,46015.0,25,38,0,2,0,0,6,1,1,0,3,7,0,59,46,2,4,2,77
10403,Graduação,Com Parceiro,16531.0,43,2,13,6,7,5,11,3,3,0,3,7,0,36,44,1,6,0,11
5074,Mestrado,Com Parceiro,28072.0,10,30,0,10,2,0,5,1,1,0,3,7,0,28,47,1,4,0,356
10524,Mestrado,Solteiro,49476.0,29,386,23,95,54,41,196,4,2,11,5,2,0,51,795,1,18,0,374
4690,Graduação,Com Parceiro,50725.0,45,443,10,75,0,10,48,4,8,1,8,8,0,61,586,1,17,0,501
7521,Graduação,Com Parceiro,83844.0,57,901,31,345,75,31,191,1,4,4,11,1,0,62,1574,0,19,1,413
7196,Doutorado,Com Parceiro,41145.0,20,9,0,3,0,0,1,1,0,0,3,3,0,64,13,2,3,0,141
4406,Graduação,Com Parceiro,67419.0,29,846,84,352,91,56,42,4,9,4,8,5,0,44,1471,1,21,0,529
9672,Mestrado,Com Parceiro,23162.0,82,8,3,9,19,4,22,3,1,1,3,6,0,44,65,2,5,0,190
4864,Graduação,Com Parceiro,34380.0,68,72,7,58,13,1,24,4,4,1,3,8,0,37,175,1,8,0,423
4706,Graduação,Solteiro,34704.0,65,29,0,5,0,1,5,1,1,0,3,5,0,48,40,1,4,0,428
4070,Doutorado,Com Parceiro,94871.0,99,169,24,553,188,0,144,1,8,5,4,7,0,45,1078,2,17,3,666
25,Graduação,Com Parceiro,65148.0,9,460,35,422,33,12,153,2,6,6,7,4,0,56,1115,1,19,0,590
3697,Graduação,Com Parceiro,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,60,134,1,7,0,502
217,Mestrado,Solteiro,64857.0,78,556,14,717,210,0,43,1,7,5,10,4,0,58,1540,0,22,0,583
4220,Doutorado,Com Parceiro,59892.0,26,73,0,13,0,1,0,1,2,1,3,3,0,44,87,1,6,0,239
5286,Mestrado,Solteiro,41020.0,68,112,1,54,7,7,36,1,3,2,4,3,0,27,217,0,9,0,244
9559,Doutorado,Com Parceiro,57072.0,79,944,0,60,0,0,30,2,7,5,13,5,0,53,1034,1,25,1,156
2849,Graduação,Solteiro,60474.0,25,265,199,303,234,9,170,7,10,2,12,7,0,35,1180,1,24,0,454
7787,Graduação,Com Parceiro,62807.0,83,526,28,135,10,21,99,3,5,3,12,5,0,54,819,1,20,0,667
3102,Mestrado,Com Parceiro,19414.0,32,2,3,12,3,5,7,1,1,0,3,8,0,33,32,1,4,0,256
5868,Graduação,Com Parceiro,19107.0,49,2,4,9,10,5,16,2,1,0,3,7,0,34,46,1,4,0,311
8370,Mestrado,Com Parceiro,75484.0,50,378,97,259,197,194,34,2,7,3,6,4,0,38,1159,1,16,0,696
9988,Mestrado,Solteiro,70379.0,84,553,25,142,65,67,8,3,6,3,13,4,0,38,860,1,22,0,483
2939,Mestrado,Com Parceiro,79419.0,96,751,127,687,20,15,31,1,4,6,4,2,0,44,1631,0,14,0,7
5529,Doutorado,Com Parceiro,64014.0,56,406,0,30,0,0,8,7,8,2,5,7,0,68,444,3,15,1,19
9743,Graduação,Com Parceiro,76998.0,85,1449,89,161,69,35,107,2,11,8,8,6,0,59,1910,1,27,1,534
5763,Mestrado,Com Parceiro,49854.0,63,123,17,171,39,0,30,5,6,2,5,6,0,42,380,1,13,0,231
3478,Doutorado,Com Parceiro,60585.0,17,267,42,309,55,42,21,10,7,4,9,5,0,43,736,2,20,1,370
7494,Doutorado,Solteiro,42873.0,11,209,0,40,3,2,15,4,6,1,4,8,0,64,269,2,11,0,524
1763,Graduação,Com Parceiro,87679.0,62,1259,172,815,97,148,33,1,7,11,10,4,0,26,2524,0,28,4,337
7250,Graduação,Com Parceiro,57867.0,48,344,35,178,15,23,17,7,7,2,9,6,0,36,612,1,18,0,271
2005,Graduação,Com Parceiro,35765.0,86,22,3,30,0,5,15,2,2,0,4,6,0,24,75,1,6,0,200
10770,Graduação,Com Parceiro,65492.0,73,247,161,295,210,85,47,2,4,7,13,2,0,55,1045,0,24,0,154
6885,Graduação,Solteiro,32952.0,36,38,0,12,3,1,1,1,2,0,3,7,0,37,55,1,5,0,210
2072,Doutorado,Com Parceiro,53374.0,34,896,10,101,13,10,34,6,4,2,9,9,0,45,1064,1,15,2,682
9463,Graduação,Com Parceiro,71706.0,16,931,56,253,91,98,14,4,9,5,7,5,0,55,1443,1,21,0,593
6318,Graduação,Com Parceiro,68487.0,48,758,12,385,33,89,89,1,9,7,13,4,0,26,1366,0,29,0,532
4093,Mestrado,Com Parceiro,53253.0,61,216,9,57,20,9,125,7,4,3,5,5,0,39,436,2,12,0,503
5751,Mestrado,Solteiro,31163.0,54,2,3,10,11,2,10,1,1,0,3,6,0,41,38,1,4,0,136
3340,Graduação,Com Parceiro,42014.0,56,244,15,108,4,15,50,6,7,1,6,8,0,37,436,1,14,1,681
3594,Mestrado,Com Parceiro,54108.0,74,539,6,91,8,6,97,13,8,2,9,8,0,41,747,2,19,0,601
3584,Doutorado,Solteiro,49667.0,35,1181,26,120,17,13,39,2,5,10,5,8,0,59,1396,0,20,2,678
3643,Mestrado,Com Parceiro,63206.0,65,750,8,125,11,8,26,1,4,3,6,2,0,40,928,0,13,1,101
851,Mestrado,Com Parceiro,57136.0,48,306,5,109,21,109,92,9,5,2,10,6,0,42,642,2,17,0,355
7706,Mestrado,Com Parceiro,46772.0,88,350,104,189,197,151,57,6,11,8,5,8,0,39,1048,1,24,1,599
3967,Doutorado,Com Parceiro,78931.0,19,331,197,170,58,152,35,1,2,8,13,1,0,43,943,0,23,0,247
10128,Graduação,Com Parceiro,53977.0,21,620,16,165,0,24,82,5,5,5,12,5,0,56,907,1,22,0,386
486,Graduação,Com Parceiro,84219.0,27,434,137,400,45,137,45,1,3,4,10,1,0,26,1198,0,17,0,147
9,Mestrado,Solteiro,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,39,120,2,7,0,680
9451,Graduação,Com Parceiro,73538.0,92,811,76,428,99,137,107,3,10,4,9,7,0,49,1658,1,23,0,581
9264,Graduação,Com Parceiro,79529.0,1,423,42,706,73,197,197,1,4,8,9,2,0,28,1638,0,21,0,63
3865,Mestrado,Com Parceiro,20981.0,14,2,12,10,6,13,30,1,3,1,2,8,0,37,73,0,6,1,425
2853,Graduação,Solteiro,51766.0,74,60,51,87,6,20,51,2,4,2,4,5,0,34,275,1,10,0,110
1490,Graduação,Com Parceiro,55759.0,84,675,0,85,10,7,77,5,10,3,8,8,0,52,854,1,21,0,578
6310,Graduação,Com Parceiro,33039.0,4,30,8,12,8,8,12,1,2,0,4,5,0,36,78,1,6,0,293
10380,Mestrado,Com Parceiro,37787.0,50,40,1,40,4,3,18,1,3,0,3,8,0,42,106,1,6,0,282
3887,Graduação,Solteiro,27242.0,2,3,17,26,20,1,39,2,2,0,3,9,0,44,106,1,5,1,595
4278,Doutorado,Solteiro,87188.0,73,910,111,724,49,74,55,1,10,2,6,3,0,31,1923,0,18,1,391
8643,Graduação,Com Parceiro,69930.0,21,252,98,827,219,70,196,1,4,5,12,3,0,43,1662,0,21,0,399
1998,Graduação,Solteiro,37697.0,82,34,6,21,11,4,8,1,2,1,3,6,0,38,84,1,6,0,142
10795,Doutorado,Com Parceiro,37401.0,14,19,3,19,3,1,3,2,2,0,3,7,0,41,48,1,5,0,54
11110,Graduação,Solteiro,3502.0,56,2,1,1,0,0,1,0,0,0,0,14,0,41,5,1,0,0,442
2408,Graduação,Com Parceiro,58597.0,20,490,0,184,10,28,21,12,7,4,9,7,0,38,733,2,20,0,586
202,Doutorado,Solteiro,82032.0,54,332,194,377,149,125,57,0,4,6,7,1,0,66,1234,0,17,0,85
7998,Graduação,Com Parceiro,28087.0,77,53,8,17,13,0,21,3,2,2,2,7,0,56,112,2,6,0,565
830,Doutorado,Solteiro,74004.0,5,784,48,560,42,176,48,1,4,6,4,3,0,27,1658,0,14,3,125
3536,Graduação,Com Parceiro,19740.0,65,7,11,3,10,4,20,2,1,1,3,5,0,54,55,1,5,0,462
6050,Mestrado,Com Parceiro,57036.0,33,1171,43,219,19,14,47,4,6,3,13,9,0,39,1513,1,22,1,565
125,Mestrado,Com Parceiro,53083.0,65,215,7,33,3,0,13,6,5,1,5,7,0,56,271,2,11,1,410
3463,Doutorado,Com Parceiro,69283.0,41,674,62,134,0,26,8,4,7,3,13,5,0,39,904,1,23,0,15
2804,Mestrado,Solteiro,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,39,120,2,7,1,680
3745,Mestrado,Com Parceiro,23331.0,92,5,36,7,0,10,45,2,3,0,3,8,0,26,103,1,6,0,663
9771,Mestrado,Solteiro,23331.0,97,104,20,101,24,15,5,6,5,1,5,9,0,26,269,1,11,0,632
451,Graduação,Solteiro,9255.0,91,9,0,7,2,0,4,1,1,1,2,8,0,25,22,1,4,0,191
10530,Doutorado,Solteiro,67786.0,0,431,82,441,80,20,102,1,3,6,6,1,0,55,1156,0,15,1,204
1079,Doutorado,Com Parceiro,71969.0,59,1000,0,76,0,0,10,3,3,4,9,8,0,43,1086,1,16,1,621
8920,Mestrado,Solteiro,59235.0,4,448,40,469,80,0,91,3,11,2,12,7,0,47,1128,1,25,0,533
6678,Graduação,Com Parceiro,31928.0,5,33,4,24,4,2,5,2,3,0,4,7,0,25,72,1,7,0,93
3852,Mestrado,Com Parceiro,74881.0,48,505,72,270,36,27,54,4,9,2,12,5,0,53,964,2,23,0,478
528,Graduação,Com Parceiro,65819.0,99,267,38,701,149,165,63,1,5,4,10,3,0,36,1383,0,19,0,577
73,Doutorado,Solteiro,51411.0,81,14,0,3,0,0,1,1,0,0,3,5,0,61,18,3,3,0,399
5589,Graduação,Solteiro,51983.0,95,631,0,115,10,7,30,3,9,2,10,7,0,50,793,1,21,0,667
10212,Mestrado,Com Parceiro,42386.0,43,65,4,16,0,4,11,1,3,0,3,8,0,28,100,1,6,0,532
6365,Mestrado,Com Parceiro,30390.0,5,10,12,12,25,1,20,1,2,0,3,6,0,27,80,0,5,0,300
5636,Graduação,Solteiro,30983.0,50,51,4,50,12,1,49,1,4,0,3,8,0,51,167,0,7,1,597
591,Graduação,Solteiro,66033.0,76,293,35,179,46,59,65,2,8,3,7,7,0,57,677,1,18,0,525
2217,Mestrado,Com Parceiro,37284.0,46,11,1,2,2,1,6,1,0,0,3,6,0,39,23,2,3,0,457
2544,Mestrado,Solteiro,57530.0,68,50,1,27,6,7,1,1,1,1,4,1,0,63,92,1,6,0,260
7725,Mestrado,Com Parceiro,76800.0,33,173,26,255,35,71,81,1,4,4,7,1,0,49,641,0,15,0,113
8091,Graduação,Com Parceiro,63943.0,50,423,184,368,13,97,21,1,6,4,6,5,0,58,1106,1,16,0,665
7321,Graduação,Com Parceiro,76081.0,85,292,30,415,63,33,200,1,4,5,4,2,0,52,1033,0,13,1,37
5462,Graduação,Com Parceiro,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,0,40,1174,1,27,0,686
7791,Mestrado,Com Parceiro,37054.0,89,12,1,6,0,1,5,2,1,0,3,7,0,47,25,2,4,0,287
955,Mestrado,Com Parceiro,47175.0,81,167,2,44,6,2,19,7,4,2,4,8,0,52,240,2,10,2,609
4037,Graduação,Solteiro,31859.0,77,3,1,3,8,0,5,1,1,0,2,7,0,38,20,1,3,0,380
6642,Graduação,Solteiro,27215.0,50,30,5,22,8,9,28,4,2,1,4,6,0,53,102,3,7,0,522
2793,Doutorado,Solteiro,70179.0,10,532,88,168,69,44,133,3,7,3,13,5,0,38,1034,1,23,0,343
5424,Graduação,Com Parceiro,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,31,156,1,7,0,500
879,Mestrado,Com Parceiro,49681.0,66,411,0,26,0,0,21,6,7,1,7,7,0,38,458,2,15,0,237
9530,Graduação,Com Parceiro,24645.0,16,5,3,4,4,1,0,1,1,0,2,8,0,26,17,1,3,0,605
4828,Graduação,Solteiro,79865.0,12,71,99,278,185,121,38,1,5,10,5,1,0,60,792,1,20,0,11
10699,Graduação,Com Parceiro,44322.0,30,46,0,40,3,0,3,2,3,0,3,8,0,29,92,1,6,0,13
1497,Graduação,Solteiro,47958.0,8,268,11,88,15,3,22,2,6,3,5,5,0,62,407,1,14,0,526
7476,Mestrado,Solteiro,63972.0,93,928,63,254,0,12,12,4,5,4,10,4,0,50,1269,1,19,1,574
4390,Graduação,Com Parceiro,75315.0,14,459,15,171,142,23,31,2,5,4,12,2,0,60,841,1,21,0,75
10478,Doutorado,Com Parceiro,55517.0,53,483,0,108,0,6,36,5,11,1,6,9,0,64,633,2,18,1,640
1081,Doutorado,Com Parceiro,75283.0,26,733,9,180,12,19,66,11,6,3,5,4,0,57,1019,3,14,0,459
4261,Doutorado,Solteiro,82800.0,23,1006,22,115,59,68,45,1,7,6,12,3,0,68,1315,0,25,3,582
9916,Graduação,Com Parceiro,38998.0,92,34,1,14,0,0,5,3,2,0,3,8,1,60,54,2,5,0,603
5350,Mestrado,Solteiro,90638.0,29,1156,120,915,94,144,96,1,3,4,10,1,0,23,2525,0,17,2,136
8135,Mestrado,Com Parceiro,27161.0,41,7,4,23,7,0,11,1,1,0,3,7,0,28,52,1,4,0,244
8685,Graduação,Com Parceiro,42014.0,56,244,15,108,4,15,50,6,7,1,6,8,0,37,436,1,14,1,681
4967,Doutorado,Com Parceiro,38201.0,19,233,0,23,0,0,12,4,5,1,5,8,0,54,268,1,11,0,457
2130,Graduação,Com Parceiro,45203.0,4,35,3,67,10,8,24,1,3,1,3,6,0,32,147,2,7,1,98
9298,Doutorado,Com Parceiro,81574.0,89,1252,0,465,46,35,0,1,4,5,8,1,0,67,1798,0,17,2,62
8175,Graduação,Com Parceiro,34935.0,71,34,4,66,3,10,20,1,2,1,4,7,0,22,137,0,7,0,373
6257,Mestrado,Solteiro,60482.0,81,255,43,134,37,14,24,1,7,2,7,7,0,38,507,1,16,0,522
3790,Graduação,Com Parceiro,34633.0,31,8,1,5,0,0,1,1,1,0,2,6,0,58,15,3,3,0,157
9952,Mestrado,Com Parceiro,78093.0,53,368,32,639,13,43,10,1,4,7,5,1,0,67,1105,0,16,0,200
3503,Graduação,Solteiro,82460.0,78,255,47,573,52,32,15,1,5,3,6,1,0,64,974,0,14,0,209
5223,Mestrado,Com Parceiro,45903.0,80,33,8,10,2,10,3,2,2,1,3,4,0,48,66,1,6,0,67
4608,Graduação,Solteiro,81361.0,18,163,23,424,27,65,76,1,3,10,13,1,0,27,778,0,26,1,124
